Datetime,Adj Close_USDJPY=X,Close_USDJPY=X,High_USDJPY=X,Low_USDJPY=X,Open_USDJPY=X,Volume_USDJPY=X,VWAP,RSI,BB_Upper,BB_Lower
2023-01-03 23:00:00+00:00,131.26400756835938,131.26400756835938,131.46600341796875,130.947998046875,130.95899963378906,0,,61.60449033808787,131.48131071177733,129.70698884876953
2023-01-04 00:00:00+00:00,131.01300048828125,131.01300048828125,131.30599975585938,130.8000030517578,131.29400634765625,0,,55.7751636719595,131.44049766139335,129.8899024240559
2023-01-04 01:00:00+00:00,130.64300537109375,130.64300537109375,131.2169952392578,130.55999755859375,130.97999572753906,0,,48.491259942396276,131.3770254087277,130.03627567769811
2023-01-04 02:00:00+00:00,130.81300354003906,130.81300354003906,130.93499755859375,130.60000610351562,130.64300537109375,0,,51.61765051335182,131.29449270497193,130.21650888194213
2023-01-04 03:00:00+00:00,130.64599609375,130.64599609375,130.86000061035156,130.58999633789062,130.81500244140625,0,,48.503014427627186,131.2371905787682,130.32731137435678
2023-01-04 04:00:00+00:00,130.8300018310547,130.8300018310547,130.9499969482422,130.6300048828125,130.63999938964844,0,,51.94366033240929,131.24061892216207,130.32988278682228
2023-01-04 05:00:00+00:00,130.85000610351562,130.85000610351562,130.9949951171875,130.72999572753906,130.82699584960938,0,,52.31665358701863,131.23008933520111,130.38381294751372
2023-01-04 06:00:00+00:00,130.7270050048828,130.7270050048828,130.8769989013672,130.66000366210938,130.8509979248047,0,,49.7592737587421,131.230159607291,130.38794342005275
2023-01-04 07:00:00+00:00,130.24400329589844,130.24400329589844,130.75399780273438,130.08999633789062,130.72300720214844,0,,41.23519113357907,131.263736748068,130.29136731687342
2023-01-04 08:00:00+00:00,130.50900268554688,130.50900268554688,130.5290069580078,129.89999389648438,130.24600219726562,0,,46.63649775250259,131.24555443105646,130.26335059824044
2023-01-04 09:00:00+00:00,130.41799926757812,130.41799926757812,130.62899780273438,130.25,130.5050048828125,0,,45.10333700279839,131.25375941616758,130.2314456619574
2023-01-04 10:00:00+00:00,130.4290008544922,130.4290008544922,130.5679931640625,130.38999938964844,130.4199981689453,0,,45.33729355220947,131.22266087476615,130.28654475267527
2023-01-04 11:00:00+00:00,130.52999877929688,130.52999877929688,130.59300231933594,130.25,130.42599487304688,0,,47.547326216774664,131.22245490453633,130.26605064966287
2023-01-04 12:00:00+00:00,130.82899475097656,130.82899475097656,130.9759979248047,130.49000549316406,130.52999877929688,0,,53.53637953393011,131.22228323188952,130.266022432173
2023-01-04 13:00:00+00:00,130.70899963378906,130.70899963378906,130.92300415039062,130.55999755859375,130.83099365234375,0,,51.01868670183547,131.21784018891836,130.26216469389416
2023-01-04 14:00:00+00:00,131.0030059814453,131.0030059814453,131.1269989013672,130.6699981689453,130.67999267578125,0,,56.42575031665346,131.24679345318458,130.27181158831934
2023-01-04 15:00:00+00:00,132.00599670410156,132.00599670410156,132.08599853515625,130.93699645996094,131.00100708007812,0,,68.99867269624276,131.5509697438565,130.09033427225677
2023-01-04 16:00:00+00:00,132.01100158691406,132.01100158691406,132.1929931640625,131.91000366210938,132.01199340820312,0,,69.04666763130022,131.7686460940123,129.97775740940568
2023-01-04 17:00:00+00:00,132.55599975585938,132.55599975585938,132.71499633789062,131.97000122070312,132.0019989013672,0,,73.80281738953354,132.10807497455676,129.7925277476112
2023-01-04 18:00:00+00:00,132.47500610351562,132.47500610351562,132.5959930419922,132.36000061035156,132.54200744628906,0,,72.03144106015344,132.36046049246582,129.69004304757325
2023-01-04 19:00:00+00:00,132.60000610351562,132.60000610351562,132.7169952392578,132.41000366210938,132.5019989013672,0,,73.10435187488855,132.5918859501407,129.59221744341397
2023-01-04 20:00:00+00:00,132.677001953125,132.677001953125,132.69200134277344,132.4600067138672,132.60699462890625,0,,73.77177974937362,132.82539643734975,129.52510710268933
2023-01-04 21:00:00+00:00,132.60299682617188,132.60299682617188,132.71499633789062,132.58599853515625,132.6820068359375,0,,71.92431053761626,133.01554744313012,129.53095524241678
2023-01-04 22:00:00+00:00,132.37100219726562,132.37100219726562,132.61099243164062,132.3520050048828,132.61099243164062,0,,66.31749976829752,133.14278959931568,129.55951295195388
2023-01-04 23:00:00+00:00,132.2050018310547,132.2050018310547,132.45799255371094,132.0399932861328,132.38299560546875,0,,62.55956113373308,133.22688527643305,129.63131784856694
2023-01-05 00:00:00+00:00,131.8800048828125,131.8800048828125,132.31399536132812,131.7899932861328,132.24899291992188,0,,55.88295410251743,133.26762519791396,129.69557823226182
2023-01-05 01:00:00+00:00,131.9669952392578,131.9669952392578,132.01100158691406,131.6739959716797,131.87899780273438,0,,57.199651385232265,133.31079321594385,129.76410912780617
2023-01-05 02:00:00+00:00,131.9810028076172,131.9810028076172,132.19700622558594,131.89999389648438,131.968994140625,0,,57.420025830647305,133.34285009315997,129.85745203086347
2023-01-05 03:00:00+00:00,132.343994140625,132.343994140625,132.36399841308594,131.91000366210938,131.97900390625,0,,62.76971420406205,133.35915587936023,130.05114532913586
2023-01-05 04:00:00+00:00,132.30999755859375,132.30999755859375,132.427001953125,132.1699981689453,132.3419952392578,0,,61.984246914970164,133.37327247037297,130.2171282254278
2023-01-05 05:00:00+00:00,132.4810028076172,132.4810028076172,132.625,132.27000427246094,132.3000030517578,0,,64.39757517816416,133.36888791894765,130.42781313085706
2023-01-05 06:00:00+00:00,132.4409942626953,132.4409942626953,132.57200622558594,132.22000122070312,132.47999572753906,0,,63.383759978760416,133.32148329772815,130.67641709289683
2023-01-05 07:00:00+00:00,132.47900390625,132.47900390625,132.61199951171875,132.22999572753906,132.43699645996094,0,,63.96418924777676,133.2477623659557,130.94503853736458
2023-01-05 08:00:00+00:00,132.58799743652344,132.58799743652344,132.9010009765625,132.39999389648438,132.48399353027344,0,,65.64587946967188,133.19517373085108,131.1735274410239
2023-01-05 09:00:00+00:00,132.53399658203125,132.53399658203125,132.69700622558594,132.39999389648438,132.58900451660156,0,,64.05102026450683,133.0355844264691,131.51561644023013
2023-01-05 10:00:00+00:00,132.47900390625,132.47900390625,132.63600158691406,132.36000061035156,132.53199768066406,0,,62.38871857235302,132.8394668942641,131.85933376491562
2023-01-05 11:00:00+00:00,132.447998046875,132.447998046875,132.5989990234375,132.3000030517578,132.47500610351562,0,,61.420835006181726,132.83687194496986,131.90612884848719
2023-01-05 12:00:00+00:00,132.75999450683594,132.75999450683594,132.76600646972656,132.36000061035156,132.4499969482422,0,,66.97315749285184,132.87279746409683,131.94510262135236
2023-01-05 13:00:00+00:00,133.68499755859375,133.68499755859375,133.72300720214844,132.7100067138672,132.75999450683594,0,,77.37136367054055,133.1891006989604,131.74169916676223
2023-01-05 14:00:00+00:00,133.74400329589844,133.74400329589844,133.78599548339844,133.44000244140625,133.6820068359375,0,,77.8504265228483,133.44240664150556,131.61529294345536
2023-01-05 15:00:00+00:00,133.86700439453125,133.86700439453125,134.0540008544922,133.5800018310547,133.74400329589844,0,,78.85535232814875,133.67647465988415,131.50792475417836
2023-01-05 16:00:00+00:00,133.5749969482422,133.5749969482422,133.91299438476562,133.4499969482422,133.86900329589844,0,,70.65925166689142,133.8030016922037,131.4711972213705
2023-01-05 17:00:00+00:00,133.2449951171875,133.2449951171875,133.57899475097656,133.0399932861328,133.572998046875,0,,62.72470950051814,133.8645575743032,131.4738411683726
2023-01-05 18:00:00+00:00,133.11000061035156,133.11000061035156,133.3260040283203,132.92999267578125,133.2469940185547,0,,59.76801728279811,133.90802153245255,131.5042770515318
2023-01-05 19:00:00+00:00,133.18699645996094,133.18699645996094,133.30099487304688,133.0800018310547,133.11300659179688,0,,60.90010214875425,133.95143746684644,131.55906058002856
2023-01-05 20:00:00+00:00,133.36300659179688,133.36300659179688,133.36700439453125,133.1699981689453,133.1840057373047,0,,63.4331867697719,133.98245472016333,131.6763434976101
2023-01-05 21:00:00+00:00,133.4010009765625,133.4010009765625,133.44500732421875,133.32000732421875,133.35899353027344,0,,63.975731658037574,134.00815457518343,131.79404421632046
2023-01-05 22:00:00+00:00,133.3769989013672,133.3769989013672,133.44000244140625,133.35499572753906,133.39999389648438,0,,63.33641488578543,134.0111220808636,131.9306763200153
2023-01-05 23:00:00+00:00,133.32400512695312,133.32400512695312,133.5189971923828,133.25,133.3979949951172,0,,61.86641754479127,134.02925310408142,132.0105463954303
2023-01-06 00:00:00+00:00,133.5330047607422,133.5330047607422,133.63699340820312,133.2899932861328,133.3000030517578,0,,65.2881510005557,134.05864913501603,132.1034510847105
2023-01-06 01:00:00+00:00,133.7989959716797,133.7989959716797,133.80599975585938,133.4600067138672,133.53599548339844,0,,69.08960366985912,134.13153429632578,132.16236523980703
2023-01-06 02:00:00+00:00,133.63999938964844,133.63999938964844,133.822998046875,133.5500030517578,133.8040008544922,0,,64.53968272442101,134.1576762920495,132.25612375677863
2023-01-06 03:00:00+00:00,133.80999755859375,133.80999755859375,133.9429931640625,133.61000061035156,133.63699340820312,0,,67.03906032062989,134.1970507277388,132.34984868632372
2023-01-06 04:00:00+00:00,133.91400146484375,133.91400146484375,133.9219970703125,133.75,133.81500244140625,0,,68.50179369197615,134.24724554286055,132.43225427403397
2023-01-06 05:00:00+00:00,134.156005859375,134.156005859375,134.3730010986328,133.8300018310547,133.91000366210938,0,,71.65400665470783,134.31563875869423,132.52606198593466
2023-01-06 06:00:00+00:00,134.02200317382812,134.02200317382812,134.197998046875,133.9499969482422,134.1540069580078,0,,67.61874442069256,134.3175732574206,132.6784274139661
2023-01-06 07:00:00+00:00,134.2220001220703,134.2220001220703,134.32200622558594,133.6699981689453,134.0189971923828,0,,70.30648554234274,134.31096773626456,132.8624331426417
2023-01-06 08:00:00+00:00,134.33999633789062,134.33999633789062,134.44500732421875,134.1300048828125,134.2209930419922,0,,71.79401123028347,134.35591894693286,132.97548211507885
2023-01-06 09:00:00+00:00,134.41099548339844,134.41099548339844,134.5959930419922,134.25,134.3470001220703,0,,72.68084032680163,134.464987432361,132.9390134221312
2023-01-06 10:00:00+00:00,134.36000061035156,134.36000061035156,134.41299438476562,134.19000244140625,134.41200256347656,0,,70.95523635195231,134.54802703630978,132.91757354962775
2023-01-06 11:00:00+00:00,134.52699279785156,134.52699279785156,134.62600708007812,134.24000549316406,134.3520050048828,0,,73.19923554589971,134.6505510877708,132.88104833849872
2023-01-06 12:00:00+00:00,134.66900634765625,134.66900634765625,134.69000244140625,134.44000244140625,134.5229949951172,0,,74.97027882590552,134.78314847566662,132.85785189054434
2023-01-06 13:00:00+00:00,133.36300659179688,133.36300659179688,134.7729949951172,133.2100067138672,134.66700744628906,0,,45.31417613642581,134.77622775641413,132.87657375725775
2023-01-06 14:00:00+00:00,133.98899841308594,133.98899841308594,134.0989990234375,133.22999572753906,133.36900329589844,0,,54.58705992271491,134.76314778145652,132.9775535124888
2023-01-06 15:00:00+00:00,132.42999267578125,132.42999267578125,133.9969940185547,132.32000732421875,133.98599243164062,0,,37.52248733606195,134.88743543400798,132.77756548151936
2023-01-06 16:00:00+00:00,132.21099853515625,132.21099853515625,132.54400634765625,132.16000366210938,132.42599487304688,0,,35.8281511950849,135.03243151674317,132.5173685931201
2023-01-06 17:00:00+00:00,132.10699462890625,132.10699462890625,132.3459930419922,132.0500030517578,132.2050018310547,0,,35.01939352043493,135.1569417501551,132.26345772494255
2023-01-06 18:00:00+00:00,132.0989990234375,132.0989990234375,132.21099853515625,132.02000427246094,132.10499572753906,0,,34.95406871259709,135.25058107899986,132.04201840830484
2023-01-06 19:00:00+00:00,132.03399658203125,132.03399658203125,132.11399841308594,131.97000122070312,132.09800720214844,0,,34.392381209113836,135.33000036762684,131.83359826518569
2023-01-06 20:00:00+00:00,132.0919952392578,132.0919952392578,132.1280059814453,132.0,132.0330047607422,0,,35.39001153760037,135.37492145620539,131.6445762244587
2023-01-06 21:00:00+00:00,132.0540008544922,132.0540008544922,132.16099548339844,132.00999450683594,132.0919952392578,0,,35.01439204734085,135.3860485405523,131.45894962839301
2023-01-09 00:00:00+00:00,131.8280029296875,131.8280029296875,132.11199951171875,131.67999267578125,131.802001953125,0,,32.78535626446863,135.4107728689208,131.25302565402842
2023-01-09 01:00:00+00:00,131.74099731445312,131.74099731445312,131.99600219726562,131.57000732421875,131.8300018310547,0,,31.94228564691521,135.40546235448755,131.0514361440476
2023-01-09 02:00:00+00:00,131.35000610351562,131.35000610351562,131.78399658203125,131.32000732421875,131.73699951171875,0,,28.40707743399274,135.39924028163486,130.80125868076746
2023-01-09 03:00:00+00:00,131.62899780273438,131.62899780273438,131.64500427246094,131.27999877929688,131.35000610351562,0,,34.018585605861176,135.30445544918769,130.64334270755057
2023-01-09 04:00:00+00:00,131.6999969482422,131.6999969482422,131.7270050048828,131.5,131.6219940185547,0,,35.406131405632905,135.1992591568661,130.51633837731356
2023-01-09 05:00:00+00:00,131.843994140625,131.843994140625,131.91299438476562,131.66000366210938,131.69900512695312,0,,38.242739356564336,135.032201441712,130.44559549432313
2023-01-09 06:00:00+00:00,131.7949981689453,131.7949981689453,131.94400024414062,131.69000244140625,131.84300231933594,0,,37.63709846607251,134.8161791330693,130.4071179860713
2023-01-09 07:00:00+00:00,132.2239990234375,132.2239990234375,132.3730010986328,131.58999633789062,131.7989959716797,0,,45.73980340631498,134.5503832261498,130.45421424699475
2023-01-09 08:00:00+00:00,132.14500427246094,132.14500427246094,132.27099609375,131.9600067138672,132.22799682617188,0,,44.5909227140266,134.2572682461381,130.5258295932174
2023-01-09 09:00:00+00:00,132.44000244140625,132.44000244140625,132.572998046875,132.11000061035156,132.1439971923828,0,,49.67455394918394,133.87647557516092,130.69792322855002
2023-01-09 10:00:00+00:00,132.61000061035156,132.61000061035156,132.6540069580078,132.33999633789062,132.44000244140625,0,,52.385624507146986,133.3545665793572,131.01393165062325
2023-01-09 11:00:00+00:00,132.50799560546875,132.50799560546875,132.64100646972656,132.33999633789062,132.61399841308594,0,,50.623379680414246,133.19287911035252,131.09011802099513
2023-01-09 12:00:00+00:00,132.2779998779297,132.2779998779297,132.51699829101562,132.10000610351562,132.50999450683594,0,,46.800524794975416,132.68618770012046,131.4257095777116
2023-01-09 13:00:00+00:00,131.77999877929688,131.77999877929688,132.2830047607422,131.6999969482422,132.2830047607422,0,,39.79335764063242,132.6400721923683,131.4068256958153
2023-01-09 14:00:00+00:00,131.87899780273438,131.87899780273438,132.06700134277344,131.66000366210938,131.7760009765625,0,,41.663261143553704,132.62024946345187,131.39344835148952
2023-01-09 15:00:00+00:00,131.94500732421875,131.94500732421875,132.06900024414062,131.80999755859375,131.8780059814453,0,,42.93587975622594,132.61092344431702,131.38657564015566
2023-01-09 16:00:00+00:00,131.57899475097656,131.57899475097656,131.9550018310547,131.52999877929688,131.94500732421875,0,,37.98742017731528,132.60936669188246,131.3361319653441
2023-01-09 17:00:00+00:00,131.75999450683594,131.75999450683594,131.93499755859375,131.52000427246094,131.5749969482422,0,,41.57354860580916,132.6015704879035,131.31652796180353
2023-01-09 18:00:00+00:00,131.85000610351562,131.85000610351562,131.8800048828125,131.66000366210938,131.7570037841797,0,,43.32869918178029,132.58811366128424,131.3057858748486
2023-01-09 19:00:00+00:00,131.56700134277344,131.56700134277344,131.8560028076172,131.5,131.8489990234375,0,,39.328411408999045,132.58237219784283,131.2628273871181
2023-01-09 20:00:00+00:00,131.7949981689453,131.7949981689453,131.8800048828125,131.5399932861328,131.56199645996094,0,,43.82783125184172,132.58182431966824,131.26007478921846
2023-01-09 21:00:00+00:00,131.87399291992188,131.87399291992188,131.89500427246094,131.75,131.79299926757812,0,,45.34032068272575,132.58375709042033,131.27144157901327
2023-01-09 22:00:00+00:00,131.86900329589844,131.86900329589844,131.9199981689453,131.73899841308594,131.8730010986328,0,,45.25742817116225,132.55505840500527,131.35203998366663
2023-01-09 23:00:00+00:00,131.73199462890625,131.73199462890625,131.9199981689453,131.5800018310547,131.85400390625,0,,42.93619297234008,132.55069380841914,131.36670426286994
2023-01-10 00:00:00+00:00,131.69900512695312,131.69900512695312,132.2209930419922,131.64999389648438,131.7270050048828,0,,42.372649659855725,132.55073105415124,131.36656783500894
2023-01-10 01:00:00+00:00,131.51499938964844,131.51499938964844,131.73599243164062,131.3699951171875,131.697998046875,0,,39.2761372547215,132.56366101993325,131.32073839412925
2023-01-10 02:00:00+00:00,131.7899932861328,131.7899932861328,131.8990020751953,131.4600067138672,131.52200317382812,0,,45.666575651708484,132.56365165308694,131.3202472726943
2023-01-10 03:00:00+00:00,131.8300018310547,131.8300018310547,131.91900634765625,131.75,131.781005859375,0,,46.547929251419944,132.53180463684328,131.31269456969972
2023-01-10 04:00:00+00:00,131.98199462890625,131.98199462890625,132.01699829101562,131.77999877929688,131.8280029296875,0,,49.87449996381007,132.51583127297053,131.31236696921698
2023-01-10 05:00:00+00:00,131.77000427246094,131.77000427246094,132.03399658203125,131.6300048828125,131.98500061035156,0,,45.610880283609205,132.4341607826238,131.32703764266915
2023-01-10 06:00:00+00:00,131.91700744628906,131.91700744628906,132.0070037841797,131.7100067138672,131.77200317382812,0,,48.874734622736675,132.2880896324752,131.40380947641154
2023-01-10 07:00:00+00:00,132.2220001220703,132.2220001220703,132.29200744628906,131.83999633789062,131.9149932861328,0,,54.919198049116304,132.19947001569233,131.46382954485455
2023-01-10 08:00:00+00:00,131.83399963378906,131.83399963378906,132.22799682617188,131.7100067138672,132.22000122070312,0,,47.26363945524311,132.11518786814952,131.50371166798328
2023-01-10 09:00:00+00:00,131.82000732421875,131.82000732421875,131.94500732421875,131.6699981689453,131.83399963378906,0,,47.00914584982986,132.11691475832473,131.50598563230025
2023-01-10 10:00:00+00:00,131.96800231933594,131.96800231933594,132.00900268554688,131.7899932861328,131.8209991455078,0,,50.07140117897127,132.12769932888608,131.50410151339906
2023-01-10 11:00:00+00:00,132.04600524902344,132.04600524902344,132.18499755859375,131.94000244140625,131.97000122070312,0,,51.657103692499476,132.14401761832852,131.49788301643713
2023-01-10 12:00:00+00:00,132.37899780273438,132.37899780273438,132.44400024414062,132.00999450683594,132.0449981689453,0,,57.81631547682869,132.24636885571599,131.47553208422542
2023-01-10 13:00:00+00:00,132.28700256347656,132.28700256347656,132.47799682617188,132.19000244140625,132.3780059814453,0,,55.70477031864334,132.31160690991567,131.4629948356898
2023-01-10 14:00:00+00:00,132.00999450683594,132.00999450683594,132.29100036621094,131.6999969482422,132.2899932861328,0,,49.8062201583469,132.32251477755668,131.46808580838083
2023-01-10 15:00:00+00:00,132.1750030517578,132.1750030517578,132.3260040283203,131.88999938964844,132.01499938964844,0,,52.99892931514723,132.3415203413531,131.50988041548283
2023-01-10 16:00:00+00:00,132.2519989013672,132.2519989013672,132.3459930419922,132.0399932861328,132.1739959716797,0,,54.45471824885124,132.38294111082405,131.51415971925405
2023-01-10 17:00:00+00:00,132.1999969482422,132.1999969482422,132.27099609375,132.07000732421875,132.2519989013672,0,,53.25497619921873,132.41113057132208,131.51857066158806
2023-01-10 18:00:00+00:00,132.25999450683594,132.25999450683594,132.3040008544922,132.1199951171875,132.20199584960938,0,,54.50051553491895,132.4461595280497,131.52264082595423
2023-01-10 19:00:00+00:00,132.2310028076172,132.2310028076172,132.28700256347656,132.1300048828125,132.25399780273438,0,,53.755154048859374,132.46777447929296,131.55092669258207
2023-01-10 20:00:00+00:00,132.23500061035156,132.23500061035156,132.25,132.1199951171875,132.2239990234375,0,,53.848884544578084,132.48134726074585,131.590953459469
2023-01-10 21:00:00+00:00,132.25,132.25,132.27099609375,132.13999938964844,132.23199462890625,0,,54.22376650504648,132.45711997401477,131.68868080723522
2023-01-10 22:00:00+00:00,132.14999389648438,132.14999389648438,132.25999450683594,132.0709991455078,132.2480010986328,0,,51.23548963226902,132.45354360616108,131.72825723612408
2023-01-10 23:00:00+00:00,132.0679931640625,132.0679931640625,132.2239990234375,132.0399932861328,132.1490020751953,0,,48.8578741125464,132.44548791363496,131.76011206195096
2023-01-11 00:00:00+00:00,132.26199340820312,132.26199340820312,132.36099243164062,132.05999755859375,132.1020050048828,0,,54.2652468124969,132.4614747639987,131.77212508951692
2023-01-11 01:00:00+00:00,132.38900756835938,132.38900756835938,132.5030059814453,132.22000122070312,132.25799560546875,0,,57.43818910016322,132.47291935130073,131.82258083180471
2023-01-11 02:00:00+00:00,132.5590057373047,132.5590057373047,132.58200073242188,132.3000030517578,132.39500427246094,0,,61.30738485708137,132.53310803784842,131.82659197435862
