Datetime,Adj Close_EURUSD=X,Close_EURUSD=X,High_EURUSD=X,Low_EURUSD=X,Open_EURUSD=X,Volume_EURUSD=X,VWAP,RSI,BB_Upper,BB_Lower
2023-01-02 18:00:00+00:00,1.0656436681747437,1.0656436681747437,1.066439151763916,1.0654165744781494,1.0663254261016846,0,,23.704736457214523,,
2023-01-02 19:00:00+00:00,1.0660980939865112,1.0660980939865112,1.0660980939865112,1.0654165744781494,1.0655300617218018,0,,29.363686498170864,1.0716488594297362,1.065085506987195
2023-01-02 20:00:00+00:00,1.0662117004394531,1.0662117004394531,1.0672358274459839,1.065870761871338,1.0659844875335693,0,,30.746628277373205,1.0713273762808828,1.0649388433350533
2023-01-02 21:00:00+00:00,1.0667804479599,1.0667804479599,1.0673497915267944,1.0663254261016846,1.067121982574463,0,,37.35870381733768,1.0709617853550344,1.0649160980792614
2023-01-02 22:00:00+00:00,1.066894292831421,1.066894292831421,1.067121982574463,1.0665528774261475,1.0665528774261475,0,,38.621951751082946,1.0705876797526541,1.0649361759335336
2023-01-02 23:00:00+00:00,1.0680338144302368,1.0680338144302368,1.0686043500900269,1.0655300617218018,1.0676915645599365,0,,49.581891835426916,1.070059649740722,1.065178270543549
2023-01-03 00:00:00+00:00,1.067463755607605,1.067463755607605,1.068376064300537,1.067008137702942,1.0676915645599365,0,,45.230681927161,1.0696487438153346,1.0653264511156957
2023-01-03 01:00:00+00:00,1.0660980939865112,1.0660980939865112,1.0675777196884155,1.065303087234497,1.0673497915267944,0,,36.880563958314816,1.0694028617526818,1.065253138384647
2023-01-03 02:00:00+00:00,1.0680338144302368,1.0680338144302368,1.068261981010437,1.0662117004394531,1.0662117004394531,0,,50.75725565961006,1.0692970778799507,1.0652904484414605
2023-01-03 03:00:00+00:00,1.067463755607605,1.067463755607605,1.068261981010437,1.0673497915267944,1.0680338144302368,0,,47.44891064610119,1.0692264128064415,1.0652927112246253
2023-01-03 04:00:00+00:00,1.067121982574463,1.067121982574463,1.0686043500900269,1.067121982574463,1.0675777196884155,0,,45.532718540469475,1.0691152363790242,1.0652898878084451
2023-01-03 05:00:00+00:00,1.0665528774261475,1.0665528774261475,1.0678056478500366,1.0662117004394531,1.067008137702942,0,,42.457957936006395,1.069003938259733,1.0652416958192465
2023-01-03 06:00:00+00:00,1.065870761871338,1.065870761871338,1.0672358274459839,1.0655300617218018,1.0666667222976685,0,,39.05386167072204,1.0688617553221642,1.0651333485138952
2023-01-03 07:00:00+00:00,1.0624734163284302,1.0624734163284302,1.0662117004394531,1.0623606443405151,1.065757155418396,0,,27.309622654960606,1.069227265459077,1.0641318925800158
2023-01-03 08:00:00+00:00,1.0558546781539917,1.0558546781539917,1.0630381107330322,1.0554089546203613,1.0628122091293335,0,,16.74481767589178,1.0713244620333802,1.0607825573910583
2023-01-03 09:00:00+00:00,1.0548522472381592,1.0548522472381592,1.0561892986297607,1.053851842880249,1.05507493019104,0,,15.750976033409529,1.0724613643463352,1.0583046817008757
2023-01-03 10:00:00+00:00,1.0532968044281006,1.0532968044281006,1.0557432174682617,1.0530749559402466,1.0551862716674805,0,,14.32976040443215,1.0734179778838695,1.0559313730453908
2023-01-03 11:00:00+00:00,1.0530749559402466,1.0530749559402466,1.0539628267288208,1.0522992610931396,1.0532968044281006,0,,14.133875542292358,1.0740647780152064,1.05395952589791
2023-01-03 12:00:00+00:00,1.0544073581695557,1.0544073581695557,1.05507493019104,1.0527424812316895,1.0531858205795288,0,,21.10901486514109,1.0742894081501988,1.0525999160380337
2023-01-03 13:00:00+00:00,1.0561892986297607,1.0561892986297607,1.0569707155227661,1.0534077882766724,1.0539628267288208,0,,29.372229675363258,1.0740994526536427,1.0517421291677989
2023-01-03 14:00:00+00:00,1.0578652620315552,1.0578652620315552,1.05988347530365,1.0558546781539917,1.0561892986297607,0,,36.14649820745107,1.0738449738326497,1.051218767374473
2023-01-03 15:00:00+00:00,1.0558546781539917,1.0558546781539917,1.0583131313323975,1.0558546781539917,1.0579770803451538,0,,32.16119443651179,1.0735657129312388,1.0504736866926319
2023-01-03 16:00:00+00:00,1.0560777187347412,1.0560777187347412,1.0560777187347412,1.054185152053833,1.0558546781539917,0,,33.04312972526566,1.0731676262921712,1.0498583751612283
2023-01-03 17:00:00+00:00,1.0549635887145996,1.0549635887145996,1.0561892986297607,1.0545185804367065,1.0559661388397217,0,,30.883302852168555,1.0726466481549397,1.0491976673739298
2023-01-03 18:00:00+00:00,1.0559661388397217,1.0559661388397217,1.0563008785247803,1.0546298027038574,1.0549635887145996,0,,35.00050909568475,1.0719536848843736,1.0487978152453261
2023-01-03 19:00:00+00:00,1.0566357374191284,1.0566357374191284,1.0569707155227661,1.0558546781539917,1.0559661388397217,0,,37.671069659175856,1.0709331892054483,1.0486785032231407
2023-01-03 20:00:00+00:00,1.0554089546203613,1.0554089546203613,1.057305932044983,1.0554089546203613,1.0569707155227661,0,,34.84627626211841,1.069903685385558,1.0485025269443067
2023-01-03 21:00:00+00:00,1.0549635887145996,1.0549635887145996,1.0558546781539917,1.0549635887145996,1.0555204153060913,0,,33.853799986518254,1.069007324575094,1.0482854372275794
2023-01-03 22:00:00+00:00,1.0554089546203613,1.0554089546203613,1.0556317567825317,1.0545185804367065,1.0556317567825317,0,,35.82228754888969,1.0675139108364173,1.0485163649852685
2023-01-03 23:00:00+00:00,1.0548522472381592,1.0548522472381592,1.0557432174682617,1.0544073581695557,1.05507493019104,0,,34.44248497928044,1.0659157808030022,1.048853344181739
2023-01-04 00:00:00+00:00,1.0561892986297607,1.0561892986297607,1.0564124584197998,1.0548522472381592,1.0548522472381592,0,,40.381948446420616,1.0641117657452392,1.0495640908450317
2023-01-04 01:00:00+00:00,1.0569707155227661,1.0569707155227661,1.0574177503585815,1.0559661388397217,1.0561892986297607,0,,43.598109385124594,1.0621136453188593,1.0506039950810737
2023-01-04 02:00:00+00:00,1.0566357374191284,1.0566357374191284,1.0571942329406738,1.0565240383148193,1.0570825338363647,0,,42.538703095117114,1.0596633781972753,1.0521307597574365
2023-01-04 03:00:00+00:00,1.0570825338363647,1.0570825338363647,1.0575296878814697,1.056859016418457,1.056859016418457,0,,44.47667855847203,1.0579782408053102,1.0532768089001951
2023-01-04 04:00:00+00:00,1.0576413869857788,1.0576413869857788,1.0576413869857788,1.056859016418457,1.0570825338363647,0,,46.889504044059976,1.0582257944542648,1.0532079261344194
2023-01-04 05:00:00+00:00,1.0575296878814697,1.0575296878814697,1.0583131313323975,1.0569707155227661,1.0575296878814697,0,,46.45497443966259,1.0584451149813197,1.0532563496716956
2023-01-04 06:00:00+00:00,1.057305932044983,1.057305932044983,1.057753324508667,1.0563008785247803,1.057305932044983,0,,45.54445626785098,1.0584363725617292,1.053666004852974
2023-01-04 07:00:00+00:00,1.0597710609436035,1.0597710609436035,1.060782790184021,1.0570825338363647,1.0571942329406738,0,,55.81860331333843,1.0588833168022942,1.0538886711127449
2023-01-04 08:00:00+00:00,1.062134861946106,1.062134861946106,1.063490390777588,1.0595465898513794,1.0596587657928467,0,,63.02291248793899,1.0601585727667198,1.0533861655259744
2023-01-04 09:00:00+00:00,1.0614584684371948,1.0614584684371948,1.06326425075531,1.060782790184021,1.0619093179702759,0,,60.00759977036736,1.0609744371021652,1.053097218171272
2023-01-04 10:00:00+00:00,1.0622477531433105,1.0622477531433105,1.0625863075256348,1.0612331628799438,1.0615711212158203,0,,62.27575801846915,1.0617954173063717,1.0527144870782412
2023-01-04 11:00:00+00:00,1.0610079765319824,1.0610079765319824,1.0628122091293335,1.0605578422546387,1.0623606443405151,0,,56.82416554347936,1.0622849481425454,1.052740286079867
2023-01-04 12:00:00+00:00,1.0611205101013184,1.0611205101013184,1.0613458156585693,1.06022047996521,1.060782790184021,0,,57.190491708009276,1.062735917280489,1.0527935960785808
2023-01-04 13:00:00+00:00,1.0613458156585693,1.0613458156585693,1.0623606443405151,1.0599957704544067,1.0610079765319824,0,,57.959567023697495,1.063113837987036,1.053053898066431
2023-01-04 14:00:00+00:00,1.062699317932129,1.062699317932129,1.0628122091293335,1.0606703758239746,1.0612331628799438,0,,62.33696213726718,1.0637319073084046,1.053109146654303
2023-01-04 15:00:00+00:00,1.0606703758239746,1.0606703758239746,1.062134861946106,1.0585371255874634,1.062022089958191,0,,53.3665385268604,1.063953604614889,1.0532909131883033
2023-01-04 16:00:00+00:00,1.062134861946106,1.062134861946106,1.0623606443405151,1.0597710609436035,1.0605578422546387,0,,58.058083442827616,1.064285230527053,1.0536318780087135
2023-01-04 17:00:00+00:00,1.0611205101013184,1.0611205101013184,1.0623606443405151,1.060895323753357,1.0623606443405151,0,,54.00539325879367,1.0643395910305737,1.0541932096438646
2023-01-04 18:00:00+00:00,1.0599957704544067,1.0599957704544067,1.0616837739944458,1.0599957704544067,1.0611205101013184,0,,49.85016069202992,1.0642557089521376,1.0547357733057052
2023-01-04 19:00:00+00:00,1.0606703758239746,1.0606703758239746,1.060895323753357,1.0592098236083984,1.0604453086853027,0,,52.22451632521377,1.0640624321302294,1.0555108629861951
2023-01-04 20:00:00+00:00,1.060782790184021,1.060782790184021,1.0613458156585693,1.0605578422546387,1.060782790184021,0,,52.62701426560373,1.0639763231742199,1.0560563210976308
2023-01-04 21:00:00+00:00,1.0606703758239746,1.0606703758239746,1.0612331628799438,1.0604453086853027,1.0605578422546387,0,,52.15383090123152,1.0639127936228523,1.0564898166791192
2023-01-04 22:00:00+00:00,1.060895323753357,1.060895323753357,1.0613458156585693,1.0604453086853027,1.060782790184021,0,,53.06327993308769,1.0637530542461344,1.0570755146892599
2023-01-04 23:00:00+00:00,1.0611205101013184,1.0611205101013184,1.0616837739944458,1.0605578422546387,1.0610079765319824,0,,54.00577532947294,1.0635934252236634,1.0576389413382263
2023-01-05 00:00:00+00:00,1.06326425075531,1.06326425075531,1.063490390777588,1.0606703758239746,1.0606703758239746,0,,61.85788175986343,1.0637574616560843,1.0580371912827586
2023-01-05 01:00:00+00:00,1.0624734163284302,1.0624734163284302,1.063490390777588,1.062134861946106,1.063151240348816,0,,57.9289326114656,1.0636273706592092,1.0586616551243295
2023-01-05 02:00:00+00:00,1.062022089958191,1.062022089958191,1.0624734163284302,1.0611205101013184,1.0622477531433105,0,,55.7525467297081,1.063154933127281,1.0596057084475785
2023-01-05 03:00:00+00:00,1.0610079765319824,1.0610079765319824,1.0624734163284302,1.0610079765319824,1.062022089958191,0,,51.106368139729184,1.0630681228869714,1.0598162102467261
2023-01-05 04:00:00+00:00,1.060782790184021,1.060782790184021,1.0617965459823608,1.060782790184021,1.0611205101013184,0,,50.10780219287743,1.0629921052624596,1.0597570206950295
2023-01-05 05:00:00+00:00,1.0612331628799438,1.0612331628799438,1.0614584684371948,1.0604453086853027,1.0606703758239746,0,,52.12266900547667,1.0629814837798177,1.0597451116219463
2023-01-05 06:00:00+00:00,1.060782790184021,1.060782790184021,1.0622477531433105,1.060782790184021,1.0612331628799438,0,,49.95028612486518,1.0628737195093283,1.0597063795965065
2023-01-05 07:00:00+00:00,1.0606703758239746,1.0606703758239746,1.0614584684371948,1.0594342947006226,1.0605578422546387,0,,49.39688037107124,1.0628755917018051,1.059670747333229
2023-01-05 08:00:00+00:00,1.0625863075256348,1.0625863075256348,1.0630381107330322,1.060782790184021,1.0611205101013184,0,,57.94820089737841,1.0630454227615016,1.0596474960159643
2023-01-05 09:00:00+00:00,1.0623606443405151,1.0623606443405151,1.063151240348816,1.0613458156585693,1.0622477531433105,0,,56.73215340652567,1.0631527326254129,1.0596416690202477
2023-01-05 10:00:00+00:00,1.0619093179702759,1.0619093179702759,1.0628122091293335,1.0614584684371948,1.0628122091293335,0,,54.27882495587438,1.063027731336961,1.059687670312514
2023-01-05 11:00:00+00:00,1.0614584684371948,1.0614584684371948,1.0625863075256348,1.0605578422546387,1.062134861946106,0,,51.86595240893614,1.0630373306542955,1.0597568802565016
2023-01-05 12:00:00+00:00,1.060333013534546,1.060333013534546,1.062022089958191,1.060333013534546,1.0614584684371948,0,,46.32937310481674,1.062972988281156,1.059641037788485
2023-01-05 13:00:00+00:00,1.0557432174682617,1.0557432174682617,1.0610079765319824,1.0557432174682617,1.06022047996521,0,,31.541829853597065,1.0639827244869595,1.0580935723193758
2023-01-05 14:00:00+00:00,1.0540739297866821,1.0540739297866821,1.0565240383148193,1.0540739297866821,1.0555204153060913,0,,28.036808544296548,1.0649613696046965,1.0565227431348667
2023-01-05 15:00:00+00:00,1.0520778894424438,1.0520778894424438,1.0563008785247803,1.0519671440124512,1.0544073581695557,0,,24.527087722280783,1.065976072756204,1.0546487913452058
2023-01-05 16:00:00+00:00,1.052188515663147,1.052188515663147,1.0534077882766724,1.052188515663147,1.052188515663147,0,,25.086814015081515,1.0665530681382227,1.0532123685111
2023-01-05 17:00:00+00:00,1.0534077882766724,1.0534077882766724,1.0535187721252441,1.052188515663147,1.0522992610931396,0,,31.14762771239262,1.0667464124413688,1.0522927654532235
2023-01-05 18:00:00+00:00,1.053851842880249,1.053851842880249,1.0547411441802979,1.0532968044281006,1.0537407398223877,0,,33.265233206901826,1.0667685339943516,1.05156629581293
2023-01-05 19:00:00+00:00,1.0537407398223877,1.0537407398223877,1.054185152053833,1.0532968044281006,1.053851842880249,0,,32.99182796027834,1.0666952134360017,1.0509016393433865
2023-01-05 20:00:00+00:00,1.052520751953125,1.052520751953125,1.0532968044281006,1.0524100065231323,1.0532968044281006,0,,30.069330060000013,1.0663295932744592,1.050192909624711
2023-01-05 21:00:00+00:00,1.052520751953125,1.052520751953125,1.0527424812316895,1.051856517791748,1.052520751953125,0,,30.069330060000027,1.0659581154589477,1.0495691210026916
2023-01-05 22:00:00+00:00,1.0524100065231323,1.0524100065231323,1.0534077882766724,1.0522992610931396,1.052520751953125,0,,29.791499597697936,1.0655492815792327,1.0490167465389009
2023-01-05 23:00:00+00:00,1.0524100065231323,1.0524100065231323,1.0530749559402466,1.0522992610931396,1.0526316165924072,0,,29.791499597697936,1.065193744985493,1.0485124861317556
2023-01-06 00:00:00+00:00,1.0531858205795288,1.0531858205795288,1.0534077882766724,1.0522992610931396,1.0524100065231323,0,,34.693923899502195,1.0647551932870227,1.0481913408697765
2023-01-06 01:00:00+00:00,1.0528532266616821,1.0528532266616821,1.0535187721252441,1.052520751953125,1.0535187721252441,0,,33.61040549165996,1.064176935183035,1.0479316053519383
2023-01-06 02:00:00+00:00,1.0529640913009644,1.0529640913009644,1.0539628267288208,1.0528532266616821,1.0530749559402466,0,,34.34645073475231,1.0635882596697777,1.04773841097689
2023-01-06 03:00:00+00:00,1.053629755973816,1.053629755973816,1.0540739297866821,1.0528532266616821,1.0528532266616821,0,,38.73823637059512,1.0629350646036348,1.0476875440580167
2023-01-06 04:00:00+00:00,1.0528532266616821,1.0528532266616821,1.053851842880249,1.0527424812316895,1.0534077882766724,0,,35.73516442158379,1.0617382374126185,1.0479110631626378
2023-01-06 05:00:00+00:00,1.0516352653503418,1.0516352653503418,1.0529640913009644,1.051414132118225,1.0528532266616821,0,,31.597637543092787,1.060397681082985,1.048179081593254
2023-01-06 06:00:00+00:00,1.0515247583389282,1.0515247583389282,1.0527424812316895,1.0515247583389282,1.051745891571045,0,,31.244165558765545,1.058883538947345,1.0486547677657592
2023-01-06 07:00:00+00:00,1.051856517791748,1.051856517791748,1.0524100065231323,1.0510826110839844,1.0515247583389282,0,,33.64409310002863,1.0570495726887823,1.0495285389597773
2023-01-06 08:00:00+00:00,1.052188515663147,1.052188515663147,1.0532968044281006,1.0516352653503418,1.051745891571045,0,,36.04971694613499,1.0548304017702965,1.050933260091123
2023-01-06 09:00:00+00:00,1.0510826110839844,1.0510826110839844,1.052188515663147,1.0500892400741577,1.0519671440124512,0,,31.900952126135735,1.0542580388244747,1.0510395623985174
2023-01-06 10:00:00+00:00,1.051193118095398,1.051193118095398,1.0520778894424438,1.0506409406661987,1.051745891571045,0,,32.73399897925819,1.054093552194097,1.0509159678597664
2023-01-06 11:00:00+00:00,1.0498688220977783,1.0498688220977783,1.0513036251068115,1.0497585535049438,1.051193118095398,0,,28.270798638297833,1.0543510005088237,1.0504376128105735
2023-01-06 12:00:00+00:00,1.0498688220977783,1.0498688220977783,1.0500892400741577,1.048657774925232,1.0497585535049438,0,,28.270798638297833,1.0545237585769454,1.0500328853859147
2023-01-06 13:00:00+00:00,1.0547411441802979,1.0547411441802979,1.0547411441802979,1.0493179559707642,1.049538254737854,0,,54.65319727765352,1.0547908366522458,1.0498991429009767
2023-01-06 14:00:00+00:00,1.051193118095398,1.051193118095398,1.0545185804367065,1.0504201650619507,1.0545185804367065,0,,42.418153223057196,1.0546042740922181,1.0498198329825192
2023-01-06 15:00:00+00:00,1.0606703758239746,1.0606703758239746,1.0614584684371948,1.0530749559402466,1.053629755973816,0,,64.97406134365531,1.0569270347893325,1.0481900358855636
2023-01-06 16:00:00+00:00,1.0623606443405151,1.0623606443405151,1.0623606443405151,1.0601080656051636,1.0606703758239746,0,,67.42491814709854,1.0591604837458353,1.0469405761678
2023-01-06 17:00:00+00:00,1.064056158065796,1.064056158065796,1.064056158065796,1.062022089958191,1.0622477531433105,0,,69.71419132550703,1.0613842014755692,1.0458703990493332
2023-01-06 18:00:00+00:00,1.0641694068908691,1.0641694068908691,1.0646226406097412,1.0633772611618042,1.064056158065796,0,,69.86651888657435,1.0631995634129332,1.045230977148743
2023-01-06 19:00:00+00:00,1.0649627447128296,1.0649627447128296,1.0651895999908447,1.0642826557159424,1.0642826557159424,0,,70.96811815723666,1.0649221758447989,1.044763638535847
2023-01-06 20:00:00+00:00,1.0649627447128296,1.0649627447128296,1.065303087234497,1.0646226406097412,1.0648492574691772,0,,70.96811815723666,1.0663924893338643,1.0444710174601115
2023-01-06 21:00:00+00:00,1.064736008644104,1.064736008644104,1.0650761127471924,1.0646226406097412,1.064736008644104,0,,70.11847103427448,1.0676323476102803,1.0444194373819378
2023-01-06 22:00:00+00:00,1.0648492574691772,1.0648492574691772,1.0648492574691772,1.064736008644104,1.064736008644104,0,,70.30967112155614,1.0687442036395531,1.0444960979694862
2023-01-09 00:00:00+00:00,1.0662117004394531,1.0662117004394531,1.067121982574463,1.0654165744781494,1.0665528774261475,0,,72.5825758501164,1.0699779823133655,1.0445205137422375
2023-01-09 01:00:00+00:00,1.067008137702942,1.067008137702942,1.0676915645599365,1.065870761871338,1.066439151763916,0,,73.84315329852433,1.0711932787919118,1.0447207083678172
2023-01-09 02:00:00+00:00,1.0680338144302368,1.0680338144302368,1.0680338144302368,1.066894292831421,1.066894292831421,0,,75.41108065805953,1.0723719839694956,1.045181858098223
2023-01-09 03:00:00+00:00,1.067121982574463,1.067121982574463,1.0680338144302368,1.066894292831421,1.0679197311401367,0,,71.31819299577967,1.0731877117758593,1.0459258527154127
2023-01-09 04:00:00+00:00,1.0681477785110474,1.0681477785110474,1.068376064300537,1.067008137702942,1.0673497915267944,0,,73.08779208764521,1.0740113752278353,1.0467313153353668
2023-01-09 05:00:00+00:00,1.0681477785110474,1.0681477785110474,1.0686043500900269,1.0676915645599365,1.0679197311401367,0,,73.08779208764521,1.0746676890257258,1.047670927822266
2023-01-09 06:00:00+00:00,1.0684902667999268,1.0684902667999268,1.0689470767974854,1.0680338144302368,1.0681477785110474,0,,73.71573241561585,1.075060712972947,1.0490186694466392
2023-01-09 07:00:00+00:00,1.0678056478500366,1.0678056478500366,1.0697474479675293,1.0672358274459839,1.0686043500900269,0,,70.19013284805212,1.0751139637165132,1.0506266716785366
2023-01-09 08:00:00+00:00,1.0695186853408813,1.0695186853408813,1.0702054500579834,1.0678056478500366,1.0678056478500366,0,,73.59334363056013,1.0748563592637976,1.0528492624555625
2023-01-09 09:00:00+00:00,1.067463755607605,1.067463755607605,1.0695186853408813,1.0672358274459839,1.069290041923523,0,,64.13455187574748,1.0737591657955048,1.0557059492748384
2023-01-09 10:00:00+00:00,1.0672358274459839,1.0672358274459839,1.0679197311401367,1.0666667222976685,1.067463755607605,0,,63.16480589143268,1.073180723775882,1.0575338596210295
2023-01-09 11:00:00+00:00,1.0686043500900269,1.0686043500900269,1.0690613985061646,1.067121982574463,1.067121982574463,0,,66.44542872309853,1.0707176744909002,1.0617380321054743
2023-01-09 12:00:00+00:00,1.0690613985061646,1.0690613985061646,1.0697474479675293,1.0684902667999268,1.0687185525894165,0,,67.48689843628284,1.0705052647511595,1.0627895441134338
2023-01-09 13:00:00+00:00,1.0728462934494019,1.0728462934494019,1.073306918144226,1.0690613985061646,1.069290041923523,0,,74.53554380720456,1.0713899306526138,1.0629534431228682
2023-01-09 14:00:00+00:00,1.0731916427612305,1.0731916427612305,1.0739984512329102,1.0715816020965576,1.072961449623108,0,,75.06669308139341,1.0723471134120293,1.0629098088329965
2023-01-09 15:00:00+00:00,1.0743446350097656,1.0743446350097656,1.0752688646316528,1.0731916427612305,1.0731916427612305,0,,76.80612701005299,1.0734153579812395,1.0628590870756756
2023-01-09 16:00:00+00:00,1.0760787725448608,1.0760787725448608,1.0760787725448608,1.0743446350097656,1.0743446350097656,0,,79.1608990321742,1.0747939447163415,1.0625921031237768
2023-01-09 17:00:00+00:00,1.0752688646316528,1.0752688646316528,1.0764262676239014,1.0743446350097656,1.0760787725448608,0,,75.31503385533188,1.0756909538527075,1.0627257059792934
2023-01-09 18:00:00+00:00,1.074806571006775,1.074806571006775,1.0759629011154175,1.0742292404174805,1.075384497642517,0,,73.13103697044512,1.0762904581885766,1.063133257879691
2023-01-09 19:00:00+00:00,1.0757315158843994,1.0757315158843994,1.0757315158843994,1.0745755434036255,1.0745755434036255,0,,74.71112909630872,1.0769351942470051,1.063576747662785
2023-01-09 20:00:00+00:00,1.0734220743179321,1.0734220743179321,1.0756157636642456,1.0734220743179321,1.0752688646316528,0,,64.5102816838905,1.0771606279551096,1.0640723513425285
2023-01-09 21:00:00+00:00,1.0735372304916382,1.0735372304916382,1.0739984512329102,1.073306918144226,1.0736525058746338,0,,64.76859443956783,1.0773851147537525,1.0645007738227552
2023-01-09 22:00:00+00:00,1.073767900466919,1.073767900466919,1.0739984512329102,1.073306918144226,1.073306918144226,0,,65.31321727442366,1.0776387227085462,1.0648205744716295
2023-01-09 23:00:00+00:00,1.073767900466919,1.073767900466919,1.0742292404174805,1.0734220743179321,1.0736525058746338,0,,65.31321727442366,1.077770689068636,1.0653531999007853
2023-01-10 00:00:00+00:00,1.072961449623108,1.072961449623108,1.0739984512329102,1.0725010633468628,1.0734220743179321,0,,61.46090882805405,1.0778339804657655,1.0657712756148618
2023-01-10 01:00:00+00:00,1.0739984512329102,1.0739984512329102,1.0746910572052002,1.072961449623108,1.072961449623108,0,,64.37101998820009,1.077954142069729,1.066236181283085
2023-01-10 02:00:00+00:00,1.073306918144226,1.073306918144226,1.0746910572052002,1.0725010633468628,1.0738831758499146,0,,61.059845779768075,1.0779742800896013,1.0666977083976426
2023-01-10 03:00:00+00:00,1.0734220743179321,1.0734220743179321,1.073767900466919,1.0728462934494019,1.0734220743179321,0,,61.41577233841365,1.07787095023551,1.0673626808985233
2023-01-10 04:00:00+00:00,1.0735372304916382,1.0735372304916382,1.0738831758499146,1.0731916427612305,1.073767900466919,0,,61.79187219648102,1.0778866869562698,1.0677487986928391
2023-01-10 05:00:00+00:00,1.0745755434036255,1.0745755434036255,1.0749220848083496,1.073306918144226,1.073306918144226,0,,65.0955651751787,1.077653662124663,1.068693002304048
2023-01-10 06:00:00+00:00,1.0734220743179321,1.0734220743179321,1.0746910572052002,1.072961449623108,1.0745755434036255,0,,58.99307174055818,1.0770396435112164,1.0699256456046893
2023-01-10 07:00:00+00:00,1.0735372304916382,1.0735372304916382,1.0744600296020508,1.0725010633468628,1.073767900466919,0,,59.40226052472746,1.0764951434196006,1.0709634337364662
2023-01-10 08:00:00+00:00,1.0739984512329102,1.0739984512329102,1.0749220848083496,1.0736525058746338,1.0736525058746338,0,,61.07748742104394,1.0757262435744337,1.0722260388543077
2023-01-10 09:00:00+00:00,1.074806571006775,1.074806571006775,1.075384497642517,1.073306918144226,1.0741138458251953,0,,63.88913728351365,1.0757791603483309,1.072369149836148
2023-01-10 10:00:00+00:00,1.0738831758499146,1.0738831758499146,1.074806571006775,1.073767900466919,1.074806571006775,0,,58.673593465548,1.0757681864024249,1.0724492770909222
2023-01-10 11:00:00+00:00,1.0738831758499146,1.0738831758499146,1.0745755434036255,1.0735372304916382,1.0739984512329102,0,,58.673593465548,1.0757441838356847,1.0724271337416775
2023-01-10 12:00:00+00:00,1.0723860263824463,1.0723860263824463,1.073767900466919,1.071926236152649,1.073767900466919,0,,50.86553391891485,1.0754494371752588,1.0723526057858617
2023-01-10 13:00:00+00:00,1.0725010633468628,1.0725010633468628,1.0728462934494019,1.0715816020965576,1.0722709894180298,0,,51.40069853687087,1.075291932401115,1.0722333304315268
2023-01-10 14:00:00+00:00,1.0743446350097656,1.0743446350097656,1.0760787725448608,1.0726161003112793,1.0726161003112793,0,,59.090760689771386,1.0752181864741746,1.0722608827587663
2023-01-10 15:00:00+00:00,1.0730764865875244,1.0730764865875244,1.075384497642517,1.0725010633468628,1.0744600296020508,0,,52.89098185553219,1.0747943218558387,1.0724192444474143
