Datetime,Adj Close_GBPUSD=X,Close_GBPUSD=X,High_GBPUSD=X,Low_GBPUSD=X,Open_GBPUSD=X,Volume_GBPUSD=X,VWAP,RSI,BB_Upper,BB_Lower
2023-01-03 14:00:00+00:00,1.203050971031189,1.203050971031189,1.2052114009857178,1.198537826538086,1.1995586156845093,0,,52.39682140640662,1.2136046750414882,1.190482272399613
2023-01-03 15:00:00+00:00,1.2008838653564453,1.2008838653564453,1.2035142183303833,1.2004657983779907,1.2028772830963135,0,,48.127385575136394,1.2133620312516702,1.1903473446066366
2023-01-03 16:00:00+00:00,1.197002649307251,1.197002649307251,1.200898289680481,1.1957002878189087,1.200855016708374,0,,41.5910044096028,1.2129714379715097,1.1898691167426931
2023-01-03 17:00:00+00:00,1.1964155435562134,1.1964155435562134,1.197877287864685,1.1955716609954834,1.1969883441925049,0,,40.69073228168761,1.2126236267523047,1.1893649391694787
2023-01-03 18:00:00+00:00,1.1980496644973755,1.1980496644973755,1.1987963914871216,1.196129322052002,1.1965301036834717,0,,44.304396962727225,1.2122068548143325,1.1890989399015488
2023-01-03 19:00:00+00:00,1.1982218027114868,1.1982218027114868,1.198537826538086,1.1973323822021484,1.1981357336044312,0,,44.686721761364794,1.211532944017199,1.1889561240141122
2023-01-03 20:00:00+00:00,1.1974470615386963,1.1974470615386963,1.1991413831710815,1.1971603631973267,1.1988108158111572,0,,43.247792226296724,1.210899477725168,1.1887681190918487
2023-01-03 21:00:00+00:00,1.1967161893844604,1.1967161893844604,1.1974040269851685,1.1964012384414673,1.1974040269851685,0,,41.87781145699828,1.2103113680875874,1.1885357588731669
2023-01-03 22:00:00+00:00,1.1966302394866943,1.1966302394866943,1.1972893476486206,1.196344017982483,1.1964441537857056,0,,41.710477407292984,1.209066536547295,1.188647315381416
2023-01-03 23:00:00+00:00,1.1968737840652466,1.1968737840652466,1.1974326372146606,1.1959576606750488,1.1970313787460327,0,,42.4126521559327,1.2077934030520998,1.188872789956323
2023-01-04 00:00:00+00:00,1.1988970041275024,1.1988970041275024,1.199472188949585,1.1967161893844604,1.1967161893844604,0,,48.0151400555327,1.206441914698031,1.1893833163772558
2023-01-04 01:00:00+00:00,1.1994577646255493,1.1994577646255493,1.1995153427124023,1.198422908782959,1.1989977359771729,0,,49.48209952772389,1.2050717824913877,1.1900137311003787
2023-01-04 02:00:00+00:00,1.1985664367675781,1.1985664367675781,1.2000479698181152,1.198164463043213,1.1995729207992554,0,,47.20203713882589,1.2036699847033494,1.1906769081303603
2023-01-04 03:00:00+00:00,1.198911428451538,1.198911428451538,1.1991989612579346,1.198422908782959,1.1986095905303955,0,,48.197005580672894,1.2030736295002566,1.1909128340464963
2023-01-04 04:00:00+00:00,1.1993571519851685,1.1993571519851685,1.1993571519851685,1.1981213092803955,1.1989688873291016,0,,49.52057926646552,1.202997039577503,1.191772545555096
2023-01-04 05:00:00+00:00,1.1980352401733398,1.1980352401733398,1.1997743844985962,1.1979920864105225,1.199256420135498,0,,45.784362754593296,1.2027420744959716,1.1926230564053653
2023-01-04 06:00:00+00:00,1.1987532377243042,1.1987532377243042,1.1990551948547363,1.1972750425338745,1.1984803676605225,0,,48.07586735262769,1.2020857305898551,1.1940617351160165
2023-01-04 07:00:00+00:00,1.2028772830963135,1.2028772830963135,1.2039779424667358,1.1985234022140503,1.1985664367675781,0,,58.83759629314359,1.2024408458551124,1.1946711541334434
2023-01-04 08:00:00+00:00,1.2051677703857422,1.2051677703857422,1.2083861827850342,1.202833890914917,1.2029786109924316,0,,63.37753050113783,1.2036194844120593,1.1944650011187938
2023-01-04 09:00:00+00:00,1.2061998844146729,1.2061998844146729,1.2075399160385132,1.2040504217147827,1.2045000791549683,0,,65.2380630715194,1.2049169639564599,1.193834533312217
2023-01-04 10:00:00+00:00,1.206752896308899,1.206752896308899,1.2079774141311646,1.2051968574523926,1.2061853408813477,0,,66.2280672805118,1.2057858777790758,1.1933358120173718
2023-01-04 11:00:00+00:00,1.2054728269577026,1.2054728269577026,1.2085760831832886,1.2041229009628296,1.206723928451538,0,,61.8379901553778,1.2065119503951487,1.1930686355614246
2023-01-04 12:00:00+00:00,1.205312967300415,1.205312967300415,1.2060688734054565,1.2036736011505127,1.2057199478149414,0,,61.291577275410205,1.2072083697998153,1.1932032479560748
2023-01-04 13:00:00+00:00,1.2056035995483398,1.2056035995483398,1.2064181566238403,1.2030943632125854,1.2047467231750488,0,,61.94985846528831,1.2078168312366313,1.1935135921184714
2023-01-04 14:00:00+00:00,1.2071171998977661,1.2071171998977661,1.2071317434310913,1.2042824029922485,1.2052838802337646,0,,65.26307237331517,1.2086870013144706,1.193550175580671
2023-01-04 15:00:00+00:00,1.2046160697937012,1.2046160697937012,1.2065491676330566,1.201735258102417,1.2065491676330566,0,,56.507072356338895,1.2090304166876547,1.1938461869157082
2023-01-04 16:00:00+00:00,1.205909013748169,1.205909013748169,1.205909013748169,1.2021976709365845,1.2046160697937012,0,,59.529817299712164,1.2094597949917616,1.1942630038325488
2023-01-04 17:00:00+00:00,1.2069860696792603,1.2069860696792603,1.2074522972106934,1.2058508396148682,1.2061707973480225,0,,61.90498485256712,1.2099007636619563,1.194849023191834
2023-01-04 18:00:00+00:00,1.2064763307571411,1.2064763307571411,1.207292079925537,1.2058217525482178,1.206607460975647,0,,60.10703081702454,1.2101082901399605,1.1956261058408746
2023-01-04 19:00:00+00:00,1.2060980796813965,1.2060980796813965,1.206723928451538,1.2047176361083984,1.2065054178237915,0,,58.74360774971838,1.2101464811506537,1.1965103443917962
2023-01-04 20:00:00+00:00,1.2061853408813477,1.2061853408813477,1.2066656351089478,1.2053711414337158,1.205879807472229,0,,58.97480449397545,1.2103003850594558,1.1970852741583788
2023-01-04 21:00:00+00:00,1.2056326866149902,1.2056326866149902,1.2059816122055054,1.205269455909729,1.2059816122055054,0,,56.80368365319755,1.2103611312254297,1.197642020191349
2023-01-04 22:00:00+00:00,1.2061853408813477,1.2061853408813477,1.2063744068145752,1.2052258253097534,1.2052258253097534,0,,58.450947964283216,1.2102909122670866,1.1984741295610688
2023-01-04 23:00:00+00:00,1.205879807472229,1.205879807472229,1.2061707973480225,1.205269455909729,1.2060543298721313,0,,57.15332670290064,1.2101054452543796,1.199356434475845
2023-01-05 00:00:00+00:00,1.2076711654663086,1.2076711654663086,1.2076711654663086,1.2050660848617554,1.2054582834243774,0,,62.42090579472209,1.210060655807672,1.2002326252706665
2023-01-05 01:00:00+00:00,1.2059671878814697,1.2059671878814697,1.2077877521514893,1.2059671878814697,1.2076274156570435,0,,55.43897808124211,1.2092227276541718,1.2018637481949799
2023-01-05 02:00:00+00:00,1.2048919200897217,1.2048919200897217,1.20638906955719,1.2043259143829346,1.20638906955719,0,,51.5226344923199,1.2078566198739227,1.2038437242117708
2023-01-05 03:00:00+00:00,1.2037605047225952,1.2037605047225952,1.2050806283950806,1.2036300897598267,1.2049789428710938,0,,47.703980505181825,1.2076617493905224,1.204126916857799
2023-01-05 04:00:00+00:00,1.2038764953613281,1.2038764953613281,1.2040793895721436,1.2030220031738281,1.2038909196853638,0,,48.128431133097635,1.2077831872779374,1.2038763514679427
2023-01-05 05:00:00+00:00,1.2037171125411987,1.2037171125411987,1.2040939331054688,1.2032536268234253,1.2037605047225952,0,,47.557243922036385,1.2078549252446025,1.2035563363139303
2023-01-05 06:00:00+00:00,1.2024867534637451,1.2024867534637451,1.2050950527191162,1.2024867534637451,1.2038040161132812,0,,43.286493158895915,1.2080003802885888,1.2029842669854287
2023-01-05 07:00:00+00:00,1.2009127140045166,1.2009127140045166,1.2031956911087036,1.1998319625854492,1.2023999691009521,0,,38.520553993760934,1.208470076982034,1.2020585589966648
2023-01-05 08:00:00+00:00,1.2024433612823486,1.2024433612823486,1.2026313543319702,1.2001343965530396,1.2010136842727661,0,,44.87645890809371,1.2085538582723707,1.2016878171045215
2023-01-05 09:00:00+00:00,1.202747106552124,1.202747106552124,1.2033259868621826,1.2010136842727661,1.2018507719039917,0,,46.06801082060282,1.208553532987693,1.2014024930895773
2023-01-05 10:00:00+00:00,1.202660322189331,1.202660322189331,1.2035866975784302,1.2020676136016846,1.2032392024993896,0,,45.763633007237566,1.2083251578657959,1.201185180440631
2023-01-05 11:00:00+00:00,1.2022120952606201,1.2022120952606201,1.2029062509536743,1.2012734413146973,1.202573537826538,0,,44.14144485156615,1.2083735000453646,1.2008964408077545
2023-01-05 12:00:00+00:00,1.2003072500228882,1.2003072500228882,1.20339834690094,1.2003072500228882,1.2022987604141235,0,,37.98000534861813,1.2084881620086811,1.2002216024719097
2023-01-05 13:00:00+00:00,1.1920514106750488,1.1920514106750488,1.201258897781372,1.1920514106750488,1.2003216743469238,0,,22.997122934873587,1.2102220750752442,1.1969942235049253
2023-01-05 14:00:00+00:00,1.1904478073120117,1.1904478073120117,1.192733883857727,1.1904478073120117,1.1920371055603027,0,,21.244057129410464,1.2114188370199814,1.1941946092156752
2023-01-05 15:00:00+00:00,1.1882553100585938,1.1882553100585938,1.192250370979309,1.1876343488693237,1.1905895471572876,0,,19.100228538445236,1.2124581599498314,1.1913710093235452
2023-01-05 16:00:00+00:00,1.1897821426391602,1.1897821426391602,1.1910291910171509,1.187930703163147,1.187930703163147,0,,24.79207587838647,1.2126818182728543,1.1895070311763036
2023-01-05 17:00:00+00:00,1.1906462907791138,1.1906462907791138,1.191838264465332,1.18999445438385,1.190391182899475,0,,27.884615935448963,1.2125817427484762,1.188108467117094
2023-01-05 18:00:00+00:00,1.1927623748779297,1.1927623748779297,1.1935452222824097,1.189668893814087,1.1903769969940186,0,,34.93962684453419,1.2120275566220542,1.1873203566431743
2023-01-05 19:00:00+00:00,1.191838264465332,1.191838264465332,1.193303108215332,1.1917388439178467,1.1929045915603638,0,,33.40278874287094,1.211430486178779,1.1865132727857595
2023-01-05 20:00:00+00:00,1.191213607788086,1.191213607788086,1.1918809413909912,1.1906462907791138,1.1917957067489624,0,,32.366437521548065,1.210372381220244,1.1859256219764724
2023-01-05 21:00:00+00:00,1.1912987232208252,1.1912987232208252,1.1912987232208252,1.190504550933838,1.1911568641662598,0,,32.67296213430673,1.2094330583941912,1.1853980983364607
2023-01-05 22:00:00+00:00,1.1913270950317383,1.1913270950317383,1.1913270950317383,1.1900086402893066,1.1911284923553467,0,,32.78232000265797,1.2085192966353724,1.1849553775894812
2023-01-05 23:00:00+00:00,1.1911284923553467,1.1911284923553467,1.191525936126709,1.1906179189682007,1.191241979598999,0,,32.38577043106791,1.207666261745175,1.1845452112429538
2023-01-06 00:00:00+00:00,1.1924351453781128,1.1924351453781128,1.1924494504928589,1.1908164024353027,1.1909440755844116,0,,37.72333352232197,1.2066221498800678,1.1844451881097395
2023-01-06 01:00:00+00:00,1.1919093132019043,1.1919093132019043,1.1929045915603638,1.1912846565246582,1.1927053928375244,0,,36.47544141636781,1.2054691333123213,1.1844174247435564
2023-01-06 02:00:00+00:00,1.1926058530807495,1.1926058530807495,1.192961573600769,1.1919376850128174,1.1922788619995117,0,,39.33808073894656,1.204425666096026,1.1844728019215522
2023-01-06 03:00:00+00:00,1.1930327415466309,1.1930327415466309,1.1935880184173584,1.1923497915267944,1.1925204992294312,0,,41.0902077544908,1.2035922282547145,1.1845182425170753
2023-01-06 04:00:00+00:00,1.1925631761550903,1.1925631761550903,1.1934313774108887,1.1919376850128174,1.192833423614502,0,,39.73082012864783,1.20229914174695,1.1848233105121138
2023-01-06 05:00:00+00:00,1.1902778148651123,1.1902778148651123,1.1925063133239746,1.1897821426391602,1.1925063133239746,0,,33.85957805598645,1.200688659239255,1.1851868638511076
2023-01-06 06:00:00+00:00,1.1907172203063965,1.1907172203063965,1.1919376850128174,1.190546989440918,1.190546989440918,0,,35.82327846848284,1.1987226564211404,1.1859585564809285
2023-01-06 07:00:00+00:00,1.1893151998519897,1.1893151998519897,1.1925348043441772,1.1886931657791138,1.1905895471572876,0,,32.506946141615884,1.196322706835181,1.187068816526025
2023-01-06 08:00:00+00:00,1.1888628005981445,1.1888628005981445,1.1915826797485352,1.1876202821731567,1.1887779235839844,0,,31.493804747855307,1.1937450759041692,1.1885020025145623
2023-01-06 09:00:00+00:00,1.1857191324234009,1.1857191324234009,1.188848614692688,1.1854380369186401,1.188551902770996,0,,25.537557166609247,1.194291291898321,1.1873225586952458
2023-01-06 10:00:00+00:00,1.1857331991195679,1.1857331991195679,1.186901330947876,1.18519926071167,1.186380386352539,0,,25.60535711546561,1.1946993036101365,1.1864430861641861
2023-01-06 11:00:00+00:00,1.1849884986877441,1.1849884986877441,1.1863380670547485,1.1843429803848267,1.1856067180633545,0,,24.341733394272524,1.1951084070442604,1.185707301592977
2023-01-06 12:00:00+00:00,1.1861270666122437,1.1861270666122437,1.186450719833374,1.1844271421432495,1.1848762035369873,0,,30.027346442624093,1.1952796356863227,1.1851705653482234
2023-01-06 13:00:00+00:00,1.1928904056549072,1.1928904056549072,1.1928904056549072,1.1848762035369873,1.1857473850250244,0,,52.744721093113625,1.1955222127508085,1.185152399771317
2023-01-06 14:00:00+00:00,1.1894707679748535,1.1894707679748535,1.1928904056549072,1.1881564855575562,1.1926912069320679,0,,44.82122052530007,1.1952470627896643,1.1850983890421531
2023-01-06 15:00:00+00:00,1.2051241397857666,1.2051241397857666,1.2052549123764038,1.1926343441009521,1.1926343441009521,0,,68.29796040030362,1.1990915882041298,1.1825824511597312
2023-01-06 16:00:00+00:00,1.206607460975647,1.206607460975647,1.2066947221755981,1.2039200067520142,1.2048193216323853,0,,69.61714700740369,1.202352930016726,1.1808604946658912
2023-01-06 17:00:00+00:00,1.2081526517868042,1.2081526517868042,1.2082985639572144,1.205807089805603,1.2064909934997559,0,,70.972225252782,1.205386769250537,1.1795120482886783
2023-01-06 18:00:00+00:00,1.2082401514053345,1.2082401514053345,1.2086929082870483,1.20689857006073,1.2086929082870483,0,,71.05096221952157,1.2079283241919194,1.1786617989846553
2023-01-06 19:00:00+00:00,1.2099066972732544,1.2099066972732544,1.2099360227584839,1.2084153890609741,1.208546757698059,0,,72.57670181322945,1.2105083888192931,1.1779595548490724
2023-01-06 20:00:00+00:00,1.2093507051467896,1.2093507051467896,1.2098628282546997,1.2089121341705322,1.2098628282546997,0,,71.2279477420599,1.2126026279100615,1.1775568717351719
2023-01-06 21:00:00+00:00,1.209570050239563,1.209570050239563,1.2098335027694702,1.2090728282928467,1.2095847129821777,0,,71.4533378441827,1.2145077500797423,1.1774178232692567
2023-01-06 22:00:00+00:00,1.2092921733856201,1.2092921733856201,1.2092921733856201,1.2092921733856201,1.2092921733856201,0,,70.69776073515227,1.2161468325131017,1.1774473728663843
2023-01-09 00:00:00+00:00,1.2108296155929565,1.2108296155929565,1.2127386331558228,1.2092044353485107,1.2119008302688599,0,,72.43457009427313,1.2178808305576028,1.177493062226516
2023-01-09 01:00:00+00:00,1.211475133895874,1.211475133895874,1.212224006652832,1.2098628282546997,1.2109469175338745,0,,73.15405950781829,1.219536815490392,1.1777282730678051
2023-01-09 02:00:00+00:00,1.2134008407592773,1.2134008407592773,1.213592290878296,1.2109616994857788,1.2114163637161255,0,,75.23104570699167,1.2212666383775157,1.178310752770098
2023-01-09 03:00:00+00:00,1.2122827768325806,1.2122827768325806,1.2135186195373535,1.2118715047836304,1.2134891748428345,0,,71.7597085691082,1.222579029391921,1.1791549174083111
2023-01-09 04:00:00+00:00,1.214343786239624,1.214343786239624,1.2146978378295898,1.2118568420410156,1.2118568420410156,0,,74.12946208757123,1.2239079707846618,1.1803288346543337
2023-01-09 05:00:00+00:00,1.2149635553359985,1.2149635553359985,1.2157906293869019,1.213327169418335,1.214211106300354,0,,74.81389308723185,1.2250065397267889,1.181840341185992
2023-01-09 06:00:00+00:00,1.214624047279358,1.214624047279358,1.2164710760116577,1.2142995595932007,1.2148306369781494,0,,73.66419056326609,1.2253595975294027,1.1843777748689737
2023-01-09 07:00:00+00:00,1.2140047550201416,1.2140047550201416,1.2166190147399902,1.2127827405929565,1.2153031826019287,0,,71.50558426466338,1.2251328559201407,1.1874316720682934
2023-01-09 08:00:00+00:00,1.2154361009597778,1.2154361009597778,1.2169743776321411,1.2137395143508911,1.2137395143508911,0,,73.44261274978797,1.2243015501562118,1.1913077380594252
2023-01-09 09:00:00+00:00,1.215864658355713,1.215864658355713,1.2171818017959595,1.215701937675476,1.2157316207885742,0,,74.01224437480775,1.2227938923117354,1.195789155078249
2023-01-09 10:00:00+00:00,1.2115485668182373,1.2115485668182373,1.2159533500671387,1.2114603519439697,1.2159533500671387,0,,60.04392501218309,1.221451728962261,1.198997134544056
2023-01-09 11:00:00+00:00,1.2144027948379517,1.2144027948379517,1.2144912481307983,1.211533784866333,1.211533784866333,0,,64.77802078900811,1.2175689814853685,1.2053730847072583
2023-01-09 12:00:00+00:00,1.2137542963027954,1.2137542963027954,1.2145354747772217,1.2132830619812012,1.214417576789856,0,,62.95296792831121,1.2173271354485247,1.206477946395805
2023-01-09 13:00:00+00:00,1.2167670726776123,1.2167670726776123,1.218650221824646,1.2134449481964111,1.214048981666565,0,,67.52989550692352,1.2176563968572893,1.207164646157237
2023-01-09 14:00:00+00:00,1.2188433408737183,1.2188433408737183,1.2194676399230957,1.2161307334899902,1.2170484066009521,0,,70.25702789333505,1.2185152123279497,1.207374899595268
2023-01-09 15:00:00+00:00,1.2190810441970825,1.2190810441970825,1.220807433128357,1.2174484729766846,1.2188284397125244,0,,70.56186602948748,1.2192276787366025,1.20774652246579
2023-01-09 16:00:00+00:00,1.2204499244689941,1.2204499244689941,1.2204945087432861,1.2190513610839844,1.2192891836166382,0,,72.32119541834905,1.2202572553596935,1.207771268562273
2023-01-09 17:00:00+00:00,1.2196015119552612,1.2196015119552612,1.2207478284835815,1.2177894115447998,1.2204499244689941,0,,69.54697226418963,1.2208369446327623,1.2082166599700515
2023-01-09 18:00:00+00:00,1.2183829545974731,1.2183829545974731,1.2203009128570557,1.2177746295928955,1.2195568084716797,0,,65.65163609255384,1.2210585334089707,1.208876361629634
2023-01-09 19:00:00+00:00,1.220405101776123,1.220405101776123,1.220405101776123,1.2187690734863281,1.2187690734863281,0,,68.7769491159132,1.2214676902250396,1.2095784976526154
2023-01-09 20:00:00+00:00,1.2180564403533936,1.2180564403533936,1.2202562093734741,1.2180564403533936,1.2201520204544067,0,,61.749274262176236,1.2215141577330215,1.2102547126206773
2023-01-09 21:00:00+00:00,1.2184275388717651,1.2184275388717651,1.218561053276062,1.2177746295928955,1.2182048559188843,0,,62.4029701892391,1.2215814015944126,1.210882709256875
2023-01-09 22:00:00+00:00,1.2179970741271973,1.2179970741271973,1.219437837600708,1.2177152633666992,1.219437837600708,0,,61.098601337928116,1.2216986746833594,1.2112250595047205
2023-01-09 23:00:00+00:00,1.2187244892120361,1.2187244892120361,1.2188433408737183,1.217819094657898,1.2185462713241577,0,,62.52413103135993,1.2217377522477981,1.2118301531782272
2023-01-10 00:00:00+00:00,1.2178635597229004,1.2178635597229004,1.219750165939331,1.2170336246490479,1.2182493209838867,0,,59.73413494158535,1.2218033358118228,1.2121165469625304
2023-01-10 01:00:00+00:00,1.2181603908538818,1.2181603908538818,1.2184126377105713,1.216870665550232,1.2172558307647705,0,,60.39040542775467,1.2218996760814071,1.2123398902447342
2023-01-10 02:00:00+00:00,1.2168558835983276,1.2168558835983276,1.2185462713241577,1.2157316207885742,1.217982292175293,0,,56.06562333332627,1.2218752692987707,1.2125874806592676
2023-01-10 03:00:00+00:00,1.2167670726776123,1.2167670726776123,1.2172261476516724,1.2161602973937988,1.216944694519043,0,,55.772788188159325,1.221779746015308,1.2129592357084773
2023-01-10 04:00:00+00:00,1.2161602973937988,1.2161602973937988,1.217211365699768,1.2159385681152344,1.2165597677230835,0,,53.70874975814296,1.2217634450977846,1.2130479562694028
2023-01-10 05:00:00+00:00,1.2174484729766846,1.2174484729766846,1.2177449464797974,1.21592378616333,1.2160272598266602,0,,57.3199548743062,1.2217849210999379,1.2131848617293468
2023-01-10 06:00:00+00:00,1.2170779705047607,1.2170779705047607,1.2176263332366943,1.2160272598266602,1.2176263332366943,0,,55.96760003012527,1.2211034626186474,1.2144192605792894
2023-01-10 07:00:00+00:00,1.214624047279358,1.214624047279358,1.2177746295928955,1.2139753103256226,1.2172261476516724,0,,47.90587243223556,1.2210711669799814,1.2144736814620962
2023-01-10 08:00:00+00:00,1.21690034866333,1.21690034866333,1.2175521850585938,1.2151997089385986,1.2151997089385986,0,,54.45898483642838,1.22070565192763,1.2151538017505013
2023-01-10 09:00:00+00:00,1.2177746295928955,1.2177746295928955,1.2180564403533936,1.215391755104065,1.216826319694519,0,,56.71135007357593,1.2207059195133299,1.2152542898563297
2023-01-10 10:00:00+00:00,1.2170631885528564,1.2170631885528564,1.2183680534362793,1.2166781425476074,1.2183680534362793,0,,54.35547635753087,1.2206146037699845,1.2151675903675887
2023-01-10 11:00:00+00:00,1.215243935585022,1.215243935585022,1.2175078392028809,1.215243935585022,1.217285394668579,0,,48.77561237463144,1.2205955414633156,1.2148029418130515
2023-01-10 12:00:00+00:00,1.2125033140182495,1.2125033140182495,1.2154361009597778,1.2125033140182495,1.2154361009597778,0,,41.812174258492284,1.2207141461690503,1.2138896760622426
2023-01-10 13:00:00+00:00,1.2137689590454102,1.2137689590454102,1.2141520977020264,1.2110936641693115,1.2127974033355713,0,,45.669714841175406,1.2205798602779871,1.2134407066623203
2023-01-10 14:00:00+00:00,1.2155542373657227,1.2155542373657227,1.2175966501235962,1.2137985229492188,1.2138868570327759,0,,50.64052943072511,1.2204338204025915,1.213303874814541
